transaction_id,timestamp,user_id,card_number,amount,currency,txn_status,transaction_type,payment_channel,device_id,ip_address,current_latitude,current_longitude,current_country,merchant_id,merchant_category_code,merchant_category_desc,customer_risk_category,customer_kyc_status,customer_account_age_days
T0002629,2025-09-26 06:00:00+00:00,U1344,4137978610680199,64475.18,INR,APPROVED,DEBIT,WALLET,DEV_7393,196.205.197.31,-22.7503,-175.7773,US,MER106097,5999,Misc Retail,MEDIUM,FULL_KYC,472
T0002630,2025-09-26 05:30:00+00:00,U2186,4558348872074291,71434.03,INR,DECLINED,DEBIT,CARD,DEV_6050,76.30.113.138,-69.5407,-39.3158,UK,MER307480,5999,Electronics,LOW,FULL_KYC,1822
T0002631,2025-09-26 05:00:00+00:00,U1574,4715071827064096,29332.01,INR,APPROVED,DEBIT,CARD,DEV_6410,222.218.172.134,57.944,-86.5068,UK,MER507787,5999,Electronics,MEDIUM,MIN_KYC,64
T0002632,2025-09-26 04:30:00+00:00,U0992,4765179092027728,32301.1,INR,APPROVED,CREDIT,WALLET,DEV_1542,155.20.220.20,36.1972,11.4699,US,MER460470,5311,Department Stores,HIGH,MIN_KYC,382
T0002633,2025-09-26 04:00:00+00:00,U2416,4777532716956875,43855.98,INR,DECLINED,DEBIT,CARD,DEV_7664,12.237.85.222,-51.7118,-79.644,AE,MER473349,5812,Restaurants,LOW,MIN_KYC,1054
T0002634,2025-09-26 03:30:00+00:00,U1247,4375473982598810,30815.47,INR,APPROVED,DEBIT,CARD,DEV_8723,49.180.10.243,-9.8598,133.1669,US,MER201507,5999,Misc Retail,LOW,FULL_KYC,38
T0002635,2025-09-26 03:00:00+00:00,U0360,4029615704949895,98495.29,INR,DECLINED,CREDIT,CARD,DEV_3781,5.64.186.229,14.0386,157.3698,AE,MER542819,5999,Department Stores,LOW,FULL_KYC,1982
T0002636,2025-09-26 02:30:00+00:00,U0921,4947327702599163,81423.79,INR,APPROVED,CREDIT,WALLET,DEV_3612,136.158.17.67,-59.4263,125.6883,IN,MER231345,5411,Grocery,HIGH,MIN_KYC,585
T0002637,2025-09-26 02:00:00+00:00,U2377,4305017583852924,16549.0,INR,APPROVED,CREDIT,WALLET,DEV_2199,21.16.224.27,38.6843,-36.5156,JP,MER455871,5812,Electronics,MEDIUM,FULL_KYC,1618
T0002638,2025-09-26 01:30:00+00:00,U2511,4091742858434111,658.86,INR,DECLINED,DEBIT,WALLET,DEV_8032,115.6.42.144,34.1789,176.3762,US,MER124741,5999,Grocery,MEDIUM,FULL_KYC,770
T0002639,2025-09-26 01:00:00+00:00,U2994,4367084769111153,4374.05,INR,APPROVED,DEBIT,UPI,DEV_7323,173.3.246.40,69.6828,84.6131,SG,MER548921,5999,Department Stores,HIGH,MIN_KYC,1228
T0002640,2025-09-26 00:30:00+00:00,U0963,4167211495905807,24481.94,INR,APPROVED,DEBIT,UPI,DEV_5688,20.232.7.59,12.1091,-51.9808,JP,MER305096,5411,Restaurants,MEDIUM,FULL_KYC,1004
T0002641,2025-09-26 00:00:00+00:00,U1828,4163349032322255,11517.7,INR,APPROVED,DEBIT,UPI,DEV_5786,139.93.52.131,13.3763,-146.2706,AE,MER927056,5411,Misc Retail,MEDIUM,MIN_KYC,748
T0002642,2025-09-25 23:30:00+00:00,U2884,4912674205485431,53380.48,INR,DECLINED,CREDIT,UPI,DEV_4681,21.181.224.158,21.4897,60.1367,IN,MER288244,5732,Department Stores,HIGH,MIN_KYC,1166
T0002643,2025-09-25 23:00:00+00:00,U1614,4613488934920071,85813.72,INR,APPROVED,CREDIT,WALLET,DEV_6229,231.11.209.153,-40.719,82.2843,SG,MER945802,5411,Restaurants,LOW,MIN_KYC,1786
T0002644,2025-09-25 22:30:00+00:00,U1641,4229408865150501,73701.35,INR,APPROVED,CREDIT,CARD,DEV_4495,50.217.9.45,46.5491,-135.9147,SG,MER244476,5411,Department Stores,MEDIUM,FULL_KYC,518
T0002645,2025-09-25 22:00:00+00:00,U2217,4066745077042012,21639.35,INR,APPROVED,CREDIT,WALLET,DEV_9856,29.62.15.19,29.2499,17.9051,UK,MER746772,5732,Restaurants,HIGH,MIN_KYC,626
T0002646,2025-09-25 21:30:00+00:00,U0217,4301716075698787,39990.0,INR,APPROVED,CREDIT,UPI,DEV_7078,143.167.35.248,61.0462,175.3517,AE,MER895560,5999,Grocery,MEDIUM,FULL_KYC,1099
T0002647,2025-09-25 21:00:00+00:00,U0378,4956958262800286,50838.63,INR,APPROVED,DEBIT,WALLET,DEV_4162,232.141.144.67,48.3455,-62.5528,IN,MER291466,5411,Restaurants,LOW,FULL_KYC,815
T0002648,2025-09-25 20:30:00+00:00,U0119,4084985331864054,81039.56,INR,APPROVED,DEBIT,CARD,DEV_2416,245.95.55.193,24.943,-71.3178,AE,MER550655,5311,Misc Retail,LOW,FULL_KYC,280
T0002649,2025-09-25 20:00:00+00:00,U0190,4932016003205807,83928.25,INR,DECLINED,DEBIT,UPI,DEV_4108,35.16.129.178,-61.0394,145.1888,IN,MER788698,5732,Grocery,LOW,FULL_KYC,1965
T0002650,2025-09-25 19:30:00+00:00,U2815,4201591742884966,90980.86,INR,APPROVED,CREDIT,CARD,DEV_9708,14.62.135.151,75.4465,-137.7302,JP,MER976684,5732,Electronics,LOW,FULL_KYC,1030
T0002651,2025-09-25 19:00:00+00:00,U0370,4599860031931342,50973.6,INR,APPROVED,CREDIT,CARD,DEV_8829,99.191.29.150,-23.9018,156.0699,AE,MER941020,5999,Grocery,LOW,MIN_KYC,1784
T0002652,2025-09-25 18:30:00+00:00,U1802,4915752609157637,69458.05,INR,APPROVED,DEBIT,CARD,DEV_1907,208.93.6.210,83.5737,100.6153,JP,MER565458,5411,Grocery,LOW,FULL_KYC,728
T0002653,2025-09-25 18:00:00+00:00,U2197,4521692014141675,11268.86,INR,DECLINED,DEBIT,UPI,DEV_9507,157.89.237.248,-17.6633,-39.2975,SG,MER486978,5311,Electronics,LOW,MIN_KYC,1689
T0002654,2025-09-25 17:30:00+00:00,U0652,4120577501581427,56572.37,INR,APPROVED,DEBIT,WALLET,DEV_8573,2.236.192.96,-63.7311,-149.9229,UK,MER787093,5999,Grocery,LOW,FULL_KYC,364
T0002655,2025-09-25 17:00:00+00:00,U1883,4189813229273313,24944.31,INR,APPROVED,DEBIT,UPI,DEV_2934,36.96.233.148,69.2712,-173.0972,JP,MER919966,5411,Grocery,MEDIUM,FULL_KYC,1873
T0002656,2025-09-25 16:30:00+00:00,U1512,4115335276863479,43228.52,INR,DECLINED,DEBIT,UPI,DEV_6951,183.37.234.102,53.1106,-44.7008,US,MER232698,5999,Electronics,HIGH,MIN_KYC,1490
T0002657,2025-09-25 16:00:00+00:00,U0770,4651688714697976,63441.65,INR,APPROVED,DEBIT,WALLET,DEV_5344,225.180.69.70,51.5333,73.9273,AE,MER944608,5732,Electronics,HIGH,FULL_KYC,473
T0002658,2025-09-25 15:30:00+00:00,U2422,4779818872983492,25772.9,INR,APPROVED,CREDIT,WALLET,DEV_8426,150.213.211.107,-73.9061,-4.4895,SG,MER457680,5732,Misc Retail,MEDIUM,MIN_KYC,140
T0002659,2025-09-25 15:00:00+00:00,U0781,4058857305853784,5313.29,INR,APPROVED,DEBIT,WALLET,DEV_7334,15.98.47.199,68.2704,85.9147,US,MER941904,5411,Grocery,HIGH,FULL_KYC,806
T0002660,2025-09-25 14:30:00+00:00,U1717,4695301487620989,1122.36,INR,APPROVED,CREDIT,WALLET,DEV_3622,209.108.108.69,17.3521,61.4055,JP,MER809222,5999,Grocery,HIGH,MIN_KYC,825
T0002661,2025-09-25 14:00:00+00:00,U2208,4834912354421491,2313.74,INR,APPROVED,DEBIT,CARD,DEV_6565,52.167.2.219,-5.336,26.2466,US,MER592173,5411,Grocery,LOW,MIN_KYC,607
T0002662,2025-09-25 13:30:00+00:00,U2399,4251056879131038,934.14,INR,DECLINED,CREDIT,UPI,DEV_2525,45.152.233.189,74.3709,168.2997,US,MER999492,5812,Misc Retail,MEDIUM,FULL_KYC,1778
T0002663,2025-09-25 13:00:00+00:00,U1312,4803431575305848,11124.47,INR,DECLINED,CREDIT,UPI,DEV_2416,111.92.122.239,29.8874,82.2184,JP,MER702141,5411,Grocery,LOW,MIN_KYC,1384
T0002664,2025-09-25 12:30:00+00:00,U2940,4202287229544339,24024.92,INR,APPROVED,CREDIT,UPI,DEV_2794,65.181.116.149,-66.0545,149.2608,SG,MER747309,5812,Electronics,LOW,FULL_KYC,893
T0002665,2025-09-25 12:00:00+00:00,U1250,4563518515497750,22200.03,INR,APPROVED,DEBIT,WALLET,DEV_3720,249.127.220.67,3.5167,-92.8222,JP,MER925034,5732,Electronics,LOW,MIN_KYC,307
T0002666,2025-09-25 11:30:00+00:00,U0523,4719883223009500,98680.98,INR,APPROVED,DEBIT,UPI,DEV_7826,94.129.59.115,24.591,76.9103,IN,MER294782,5311,Electronics,MEDIUM,MIN_KYC,576
T0002667,2025-09-25 11:00:00+00:00,U0522,4989353052183989,30670.01,INR,APPROVED,DEBIT,CARD,DEV_7795,116.237.47.109,71.7391,35.209,US,MER171160,5732,Electronics,MEDIUM,FULL_KYC,1159
T0002668,2025-09-25 10:30:00+00:00,U0783,4030982664218389,12829.34,INR,APPROVED,DEBIT,UPI,DEV_4676,18.113.33.143,-39.6191,152.7466,UK,MER990778,5311,Restaurants,MEDIUM,MIN_KYC,454
T0002669,2025-09-25 10:00:00+00:00,U2321,4752887376209415,54601.7,INR,DECLINED,CREDIT,UPI,DEV_6076,24.36.60.162,52.9621,3.7631,IN,MER987613,5999,Electronics,LOW,FULL_KYC,749
T0002670,2025-09-25 09:30:00+00:00,U0936,4293235448456525,85809.95,INR,APPROVED,DEBIT,CARD,DEV_7369,90.51.168.150,53.9663,-79.3291,SG,MER759966,5311,Misc Retail,MEDIUM,FULL_KYC,700
T0002671,2025-09-25 09:00:00+00:00,U2231,4017756013290788,67838.23,INR,APPROVED,DEBIT,CARD,DEV_9544,144.104.170.16,-66.9511,-41.458,US,MER344738,5999,Restaurants,LOW,FULL_KYC,1756
T0002672,2025-09-25 08:30:00+00:00,U1689,4170089292570785,29678.6,INR,APPROVED,DEBIT,UPI,DEV_6826,133.243.134.170,-86.898,-101.2213,SG,MER447589,5812,Grocery,HIGH,FULL_KYC,1368
T0002673,2025-09-25 08:00:00+00:00,U0488,4067390709958517,56205.45,INR,APPROVED,CREDIT,WALLET,DEV_3192,216.30.229.160,14.6537,-100.8097,SG,MER564146,5999,Electronics,LOW,MIN_KYC,679
T0002674,2025-09-25 07:30:00+00:00,U1851,4391870372198560,71514.11,INR,APPROVED,CREDIT,WALLET,DEV_4536,181.147.51.237,52.1062,-10.6482,US,MER835329,5411,Grocery,HIGH,MIN_KYC,1925
T0002675,2025-09-25 07:00:00+00:00,U0846,4051807133181562,72837.64,INR,APPROVED,DEBIT,UPI,DEV_8299,156.175.72.128,9.7975,141.3248,SG,MER129659,5411,Electronics,HIGH,MIN_KYC,1089
T0002676,2025-09-25 06:30:00+00:00,U2172,4963402413017003,66687.19,INR,APPROVED,DEBIT,UPI,DEV_3320,107.127.129.196,56.4025,-110.927,UK,MER415851,5411,Electronics,MEDIUM,MIN_KYC,1266
T0002677,2025-09-25 06:00:00+00:00,U2838,4585082132900081,87093.96,INR,APPROVED,DEBIT,UPI,DEV_8871,185.150.214.94,22.0146,-76.3668,UK,MER787231,5732,Restaurants,LOW,FULL_KYC,1381
T0002678,2025-09-25 05:30:00+00:00,U2462,4426361810125689,87023.54,INR,APPROVED,DEBIT,UPI,DEV_1533,58.219.219.13,27.5926,127.0757,AE,MER305990,5411,Electronics,MEDIUM,MIN_KYC,76
T0002679,2025-09-25 05:00:00+00:00,U2004,4836110014565365,57935.76,INR,APPROVED,CREDIT,WALLET,DEV_6351,167.27.167.230,-84.9322,-57.8677,US,MER898985,5999,Electronics,MEDIUM,MIN_KYC,983
T0002680,2025-09-25 04:30:00+00:00,U1749,4872176857749526,43042.65,INR,DECLINED,DEBIT,UPI,DEV_2979,121.200.140.152,-74.0523,166.4688,US,MER303763,5999,Department Stores,HIGH,MIN_KYC,1801
T0002681,2025-09-25 04:00:00+00:00,U0686,4684092085590839,64192.87,INR,DECLINED,DEBIT,CARD,DEV_3076,18.119.15.188,40.5053,-83.1887,US,MER837663,5999,Misc Retail,HIGH,FULL_KYC,1612
T0002682,2025-09-25 03:30:00+00:00,U2161,4350220491598965,81839.38,INR,APPROVED,CREDIT,WALLET,DEV_9723,144.97.74.47,47.3118,-20.8284,AE,MER364342,5411,Misc Retail,LOW,MIN_KYC,1662
T0002683,2025-09-25 03:00:00+00:00,U2936,4210937531476668,664.65,INR,APPROVED,DEBIT,WALLET,DEV_5235,152.173.19.91,7.592,-145.5804,JP,MER706778,5812,Grocery,HIGH,MIN_KYC,1285
T0002684,2025-09-25 02:30:00+00:00,U2170,4253447009676282,99200.5,INR,DECLINED,DEBIT,CARD,DEV_7241,237.169.31.213,16.2297,177.1833,UK,MER847737,5812,Grocery,LOW,MIN_KYC,1587
T0002685,2025-09-25 02:00:00+00:00,U1568,4105165217160403,18371.09,INR,APPROVED,DEBIT,UPI,DEV_5114,16.151.78.23,20.5859,140.4511,UK,MER282866,5732,Restaurants,LOW,FULL_KYC,1467
T0002686,2025-09-25 01:30:00+00:00,U1246,4567535651803263,47077.87,INR,APPROVED,CREDIT,UPI,DEV_3584,41.146.164.12,-71.1016,114.3224,US,MER678661,5999,Grocery,MEDIUM,MIN_KYC,436
T0002687,2025-09-25 01:00:00+00:00,U0039,4771348152170338,87215.77,INR,APPROVED,CREDIT,UPI,DEV_2488,248.229.75.197,30.2235,-123.3567,SG,MER136499,5999,Department Stores,HIGH,MIN_KYC,1937
T0002688,2025-09-25 00:30:00+00:00,U2545,4065230684787199,22581.54,INR,APPROVED,DEBIT,UPI,DEV_4659,179.85.160.221,-3.8754,168.9689,IN,MER119372,5732,Grocery,MEDIUM,MIN_KYC,1516
T0002689,2025-09-25 00:00:00+00:00,U0780,4017119103854636,47731.84,INR,APPROVED,DEBIT,UPI,DEV_7402,71.164.168.126,18.4541,154.4945,IN,MER818609,5999,Electronics,HIGH,FULL_KYC,1868
T0002690,2025-09-24 23:30:00+00:00,U1257,4646973930256602,13344.96,INR,APPROVED,CREDIT,CARD,DEV_9047,219.70.166.182,11.3655,-23.1583,US,MER892906,5311,Grocery,HIGH,FULL_KYC,153
T0002691,2025-09-24 23:00:00+00:00,U2991,4221255010896048,39568.12,INR,DECLINED,CREDIT,UPI,DEV_1227,4.174.63.227,47.34,65.3893,US,MER543129,5732,Grocery,MEDIUM,FULL_KYC,1800
T0002692,2025-09-24 22:30:00+00:00,U2197,4958594694321823,17795.83,INR,APPROVED,CREDIT,CARD,DEV_5471,202.246.230.50,-32.6577,177.285,UK,MER687480,5999,Electronics,LOW,FULL_KYC,1747
T0002693,2025-09-24 22:00:00+00:00,U2709,4808731385733386,36426.41,INR,APPROVED,DEBIT,CARD,DEV_6242,30.234.201.16,-22.7653,-32.4917,UK,MER910218,5732,Department Stores,MEDIUM,FULL_KYC,759
T0002694,2025-09-24 21:30:00+00:00,U1928,4208334033277416,37409.08,INR,DECLINED,CREDIT,CARD,DEV_8623,180.4.26.157,-19.5109,-139.3036,SG,MER520352,5311,Misc Retail,HIGH,FULL_KYC,429
T0002695,2025-09-24 21:00:00+00:00,U0302,4548371330974382,99317.76,INR,APPROVED,CREDIT,UPI,DEV_5352,220.139.92.108,47.2421,132.4005,UK,MER559679,5311,Department Stores,MEDIUM,FULL_KYC,1831
T0002696,2025-09-24 20:30:00+00:00,U2286,4682941692179427,99481.82,INR,DECLINED,CREDIT,UPI,DEV_5928,224.152.51.42,-12.3997,-8.4654,IN,MER642816,5411,Department Stores,MEDIUM,MIN_KYC,1217
T0002697,2025-09-24 20:00:00+00:00,U0647,4775587865820816,11567.15,INR,DECLINED,DEBIT,WALLET,DEV_8315,167.135.18.3,-58.1265,175.309,IN,MER720479,5999,Restaurants,HIGH,FULL_KYC,1337
T0002698,2025-09-24 19:30:00+00:00,U0663,4747349003909323,72624.28,INR,APPROVED,CREDIT,WALLET,DEV_1698,191.236.238.20,86.9474,18.3214,UK,MER789926,5311,Restaurants,HIGH,MIN_KYC,199
T0002699,2025-09-24 19:00:00+00:00,U2284,4770571797369383,5269.37,INR,DECLINED,DEBIT,CARD,DEV_1437,98.222.73.74,-1.1913,-169.3881,IN,MER615422,5311,Electronics,LOW,FULL_KYC,1015
T0002700,2025-09-24 18:30:00+00:00,U1760,4465173433241922,3116.18,INR,APPROVED,DEBIT,WALLET,DEV_6819,123.70.145.79,-70.3353,-2.9783,JP,MER978681,5311,Restaurants,HIGH,FULL_KYC,124
T0002701,2025-09-24 18:00:00+00:00,U2251,4187266414356660,10622.86,INR,APPROVED,DEBIT,CARD,DEV_7180,225.248.187.182,30.6495,78.5024,IN,MER439142,5411,Misc Retail,HIGH,MIN_KYC,686
T0002702,2025-09-24 17:30:00+00:00,U0256,4310003892440383,96552.02,INR,APPROVED,DEBIT,WALLET,DEV_3153,141.42.44.247,43.0492,-170.6292,IN,MER533581,5999,Electronics,HIGH,FULL_KYC,1357
T0002703,2025-09-24 17:00:00+00:00,U0598,4686451611052334,94092.27,INR,APPROVED,CREDIT,UPI,DEV_7038,214.80.226.67,0.0401,-31.1585,IN,MER153399,5732,Restaurants,HIGH,FULL_KYC,1873
T0002704,2025-09-24 16:30:00+00:00,U0662,4300188631913231,19473.39,INR,DECLINED,DEBIT,UPI,DEV_7008,200.20.253.47,26.3623,-123.9983,AE,MER376036,5411,Grocery,HIGH,FULL_KYC,1149
T0002705,2025-09-24 16:00:00+00:00,U0235,4056699978123955,16251.07,INR,APPROVED,DEBIT,CARD,DEV_7375,24.179.146.23,-58.9185,51.5149,US,MER178549,5999,Restaurants,LOW,FULL_KYC,729
T0002706,2025-09-24 15:30:00+00:00,U1369,4056830306020010,24129.46,INR,APPROVED,DEBIT,CARD,DEV_6136,129.123.115.66,-23.774,164.6445,SG,MER982795,5311,Misc Retail,HIGH,MIN_KYC,452
T0002707,2025-09-24 15:00:00+00:00,U2582,4653867010654064,51603.14,INR,APPROVED,CREDIT,UPI,DEV_6278,133.18.208.202,-60.8709,44.8506,AE,MER706658,5411,Restaurants,MEDIUM,FULL_KYC,1045
T0002708,2025-09-24 14:30:00+00:00,U2908,4608627213215468,57013.49,INR,APPROVED,CREDIT,UPI,DEV_1959,117.221.35.153,-20.2977,70.156,SG,MER387537,5812,Electronics,MEDIUM,FULL_KYC,1616
T0002709,2025-09-24 14:00:00+00:00,U0770,4682288651924294,22237.18,INR,APPROVED,CREDIT,UPI,DEV_9469,106.249.152.141,11.3041,-37.2374,AE,MER748122,5812,Grocery,HIGH,MIN_KYC,1360
T0002710,2025-09-24 13:30:00+00:00,U2589,4918561383729974,75686.62,INR,APPROVED,CREDIT,WALLET,DEV_5220,149.234.235.39,-10.3429,22.7307,AE,MER284804,5311,Electronics,MEDIUM,MIN_KYC,162
T0002711,2025-09-24 13:00:00+00:00,U0213,4893354866913328,31024.36,INR,DECLINED,DEBIT,WALLET,DEV_4756,162.147.156.91,16.7787,15.7888,SG,MER958553,5999,Grocery,LOW,FULL_KYC,391
T0002712,2025-09-24 12:30:00+00:00,U0463,4332754496940820,92220.92,INR,APPROVED,DEBIT,WALLET,DEV_8587,114.218.139.177,0.3167,93.4583,US,MER261765,5999,Grocery,MEDIUM,FULL_KYC,1559
T0002713,2025-09-24 12:00:00+00:00,U2484,4353101679502963,65706.6,INR,APPROVED,DEBIT,WALLET,DEV_5770,35.84.76.57,-32.7934,128.4882,UK,MER923085,5411,Misc Retail,LOW,FULL_KYC,660
T0002714,2025-09-24 11:30:00+00:00,U0283,4195813620642102,43691.48,INR,APPROVED,CREDIT,CARD,DEV_9906,28.66.249.65,-64.1851,58.6389,AE,MER341349,5812,Department Stores,LOW,MIN_KYC,93
T0002715,2025-09-24 11:00:00+00:00,U1487,4389330819184518,79012.21,INR,APPROVED,CREDIT,CARD,DEV_4921,201.150.248.51,-44.5189,172.7312,US,MER184467,5999,Misc Retail,MEDIUM,MIN_KYC,1473
T0002716,2025-09-24 10:30:00+00:00,U1431,4715225975849193,81809.67,INR,APPROVED,CREDIT,WALLET,DEV_3714,232.91.137.199,-53.8716,118.1838,UK,MER676472,5411,Department Stores,MEDIUM,MIN_KYC,964
T0002717,2025-09-24 10:00:00+00:00,U0088,4269178326248028,29119.11,INR,APPROVED,DEBIT,CARD,DEV_2347,164.182.240.166,37.336,-135.1272,SG,MER995254,5411,Department Stores,HIGH,MIN_KYC,399
T0002718,2025-09-24 09:30:00+00:00,U1068,4061974693103942,34037.48,INR,APPROVED,DEBIT,WALLET,DEV_6008,242.66.171.133,57.594,2.6911,AE,MER850091,5812,Misc Retail,HIGH,FULL_KYC,1320
T0002719,2025-09-24 09:00:00+00:00,U0461,4854187319444422,93601.92,INR,APPROVED,DEBIT,WALLET,DEV_7085,81.165.186.63,39.6699,145.165,UK,MER152891,5311,Restaurants,HIGH,MIN_KYC,1278
T0002720,2025-09-24 08:30:00+00:00,U2326,4496403047698199,16557.63,INR,APPROVED,CREDIT,UPI,DEV_9169,99.51.72.43,25.8721,159.8166,US,MER248665,5411,Misc Retail,MEDIUM,MIN_KYC,595
T0002721,2025-09-24 08:00:00+00:00,U2469,4378275104099656,4310.83,INR,APPROVED,CREDIT,WALLET,DEV_5868,67.195.65.62,-34.5868,-43.1259,UK,MER984459,5311,Electronics,LOW,FULL_KYC,545
T0002722,2025-09-24 07:30:00+00:00,U1725,4910445700243490,45460.13,INR,APPROVED,DEBIT,CARD,DEV_4960,216.237.191.158,37.9774,81.2535,SG,MER354780,5812,Electronics,LOW,FULL_KYC,845
T0002723,2025-09-24 07:00:00+00:00,U1377,4160246461468099,80140.87,INR,APPROVED,CREDIT,WALLET,DEV_3505,234.90.166.235,18.915,-32.2036,UK,MER571527,5411,Electronics,HIGH,FULL_KYC,84
T0002724,2025-09-24 06:30:00+00:00,U2744,4922368105188571,77189.64,INR,APPROVED,DEBIT,UPI,DEV_6096,104.51.254.107,-81.5592,-135.4825,IN,MER243583,5732,Electronics,LOW,MIN_KYC,1086
T0002725,2025-09-24 06:00:00+00:00,U0515,4714374520187532,91961.11,INR,DECLINED,DEBIT,CARD,DEV_8375,38.236.242.67,73.3702,138.4601,AE,MER382550,5812,Department Stores,MEDIUM,FULL_KYC,158
T0002726,2025-09-24 05:30:00+00:00,U0703,4428905522500178,53366.75,INR,APPROVED,CREDIT,UPI,DEV_2737,77.100.105.48,-75.6083,155.5031,US,MER287891,5812,Department Stores,MEDIUM,FULL_KYC,754
T0002727,2025-09-24 05:00:00+00:00,U1654,4167030948153572,10096.46,INR,APPROVED,DEBIT,WALLET,DEV_2108,140.20.103.236,0.4874,1.7102,JP,MER150136,5732,Misc Retail,LOW,MIN_KYC,1518
T0002728,2025-09-24 04:30:00+00:00,U2067,4474603363668311,58910.03,INR,APPROVED,DEBIT,WALLET,DEV_3679,72.117.111.130,2.3524,-173.4093,US,MER950781,5812,Grocery,MEDIUM,MIN_KYC,447
T0002729,2025-09-24 04:00:00+00:00,U0023,4215847335730528,77861.72,INR,APPROVED,DEBIT,WALLET,DEV_2037,203.120.213.229,60.6613,113.7731,AE,MER407300,5732,Grocery,LOW,MIN_KYC,570
T0002730,2025-09-24 03:30:00+00:00,U2461,4956072735806753,9423.48,INR,APPROVED,DEBIT,WALLET,DEV_6760,183.134.83.222,74.3522,-8.2943,AE,MER111005,5732,Department Stores,HIGH,FULL_KYC,1760
T0002731,2025-09-24 03:00:00+00:00,U1054,4182270212419402,17348.47,INR,DECLINED,DEBIT,CARD,DEV_3096,238.231.128.108,79.1416,-152.9898,IN,MER586673,5812,Restaurants,MEDIUM,FULL_KYC,1422
T0002732,2025-09-24 02:30:00+00:00,U1831,4972516448018109,1327.84,INR,DECLINED,CREDIT,WALLET,DEV_1358,190.177.228.84,12.541,-111.8191,IN,MER245271,5732,Department Stores,MEDIUM,MIN_KYC,1461
T0002733,2025-09-24 02:00:00+00:00,U2156,4997861551169054,59405.89,INR,DECLINED,DEBIT,UPI,DEV_6953,182.246.138.152,32.2276,-125.237,US,MER602434,5732,Restaurants,HIGH,FULL_KYC,1631
T0002734,2025-09-24 01:30:00+00:00,U1305,4940637391971686,88684.77,INR,DECLINED,CREDIT,CARD,DEV_2076,252.225.157.119,-74.0664,67.0604,JP,MER405583,5812,Grocery,LOW,FULL_KYC,636
T0002735,2025-09-24 01:00:00+00:00,U1135,4890666854796600,67099.27,INR,APPROVED,DEBIT,CARD,DEV_8236,94.228.109.134,-2.1751,-72.2126,UK,MER437407,5732,Department Stores,MEDIUM,MIN_KYC,1541
T0002736,2025-09-24 00:30:00+00:00,U2184,4976687319377441,98205.8,INR,APPROVED,CREDIT,CARD,DEV_6671,186.239.78.185,71.6142,-134.0314,JP,MER634917,5311,Misc Retail,MEDIUM,FULL_KYC,1692
T0002737,2025-09-24 00:00:00+00:00,U0362,4324796711151811,6397.06,INR,APPROVED,CREDIT,UPI,DEV_6815,131.24.147.230,-7.9745,150.3536,AE,MER139122,5812,Electronics,LOW,FULL_KYC,612
T0002738,2025-09-23 23:30:00+00:00,U2177,4113569551171612,90309.81,INR,DECLINED,CREDIT,UPI,DEV_6764,226.9.158.96,-77.4731,164.3512,IN,MER798239,5812,Grocery,HIGH,MIN_KYC,1808
T0002739,2025-09-23 23:00:00+00:00,U1900,4325522770404774,81425.42,INR,APPROVED,DEBIT,UPI,DEV_5974,77.82.172.181,-53.8846,-130.1127,IN,MER826101,5311,Department Stores,MEDIUM,FULL_KYC,890
T0002740,2025-09-23 22:30:00+00:00,U1285,4174053153463076,31492.73,INR,APPROVED,CREDIT,UPI,DEV_4527,86.196.60.151,-12.6888,-97.1151,IN,MER138392,5999,Department Stores,HIGH,MIN_KYC,1626
T0002741,2025-09-23 22:00:00+00:00,U0515,4473136731667860,97355.3,INR,APPROVED,DEBIT,WALLET,DEV_3302,61.135.172.183,-47.2449,33.1635,UK,MER754815,5411,Electronics,LOW,FULL_KYC,1296
T0002742,2025-09-23 21:30:00+00:00,U0449,4681335295792763,28864.98,INR,DECLINED,DEBIT,WALLET,DEV_2075,75.39.253.122,-19.3873,-125.8172,US,MER488698,5732,Grocery,LOW,FULL_KYC,1256
T0002743,2025-09-23 21:00:00+00:00,U1924,4719158257652678,88941.54,INR,APPROVED,CREDIT,UPI,DEV_5048,187.106.233.98,-30.0669,-122.907,JP,MER965018,5732,Misc Retail,HIGH,FULL_KYC,1480
T0002744,2025-09-23 20:30:00+00:00,U1507,4191750358818695,88086.78,INR,APPROVED,CREDIT,UPI,DEV_1328,133.170.217.92,-32.5928,-58.8326,US,MER843631,5411,Misc Retail,LOW,FULL_KYC,914
T0002745,2025-09-23 20:00:00+00:00,U1248,4031116429760740,75790.0,INR,DECLINED,DEBIT,WALLET,DEV_4477,253.14.155.16,-73.5904,161.7013,IN,MER928377,5732,Misc Retail,HIGH,FULL_KYC,118
T0002746,2025-09-23 19:30:00+00:00,U1856,4367224494869194,56390.7,INR,APPROVED,DEBIT,WALLET,DEV_8124,219.130.147.151,68.8886,166.4792,UK,MER472006,5732,Grocery,MEDIUM,FULL_KYC,1264
T0002747,2025-09-23 19:00:00+00:00,U0874,4839852190576581,12088.27,INR,DECLINED,DEBIT,UPI,DEV_2002,169.14.175.243,34.6871,123.0438,UK,MER186787,5311,Misc Retail,HIGH,MIN_KYC,872
T0002748,2025-09-23 18:30:00+00:00,U2521,4072826412244505,53243.98,INR,APPROVED,CREDIT,CARD,DEV_9768,63.218.8.27,22.2087,70.4567,US,MER165331,5311,Restaurants,HIGH,FULL_KYC,586
