transaction_id,timestamp,user_id,card_number,amount,currency,txn_status,transaction_type,payment_channel,device_id,ip_address,current_latitude,current_longitude,current_country,merchant_id,merchant_category_code,merchant_category_desc,customer_risk_category,customer_kyc_status,customer_account_age_days
T0002782,2025-09-29T22:15:00Z,U0194,4597762634449193,46191.44,INR,APPROVED,CREDIT,UPI,DEV_5951,21.58.127.172,-1.7122,32.9946,US,MER717995,5311,Department Stores,HIGH,FULL_KYC,1056
T0002783,2025-10-12T15:12:00Z,U0018,4243711065339430,57327.7,INR,DECLINED,DEBIT,UPI,DEV_6213,204.57.75.6,-59.0414,-115.9633,US,MER643083,5311,Department Stores,MEDIUM,FULL_KYC,1090
T0002784,2025-10-08T02:42:00Z,U0027,4631217648813510,20403.12,INR,APPROVED,DEBIT,CARD,DEV_9645,99.129.153.255,73.3629,-48.6771,US,MER697820,4814,Telecom Services,MEDIUM,FULL_KYC,1015
T0002785,2025-10-21T11:35:00Z,U0025,4906102158636313,1105.33,INR,APPROVED,DEBIT,CARD,DEV_8160,147.141.58.122,11.4164,-83.2658,SG,MER318808,5311,Department Stores,HIGH,FULL_KYC,1160
T0002786,2025-09-14T08:09:00Z,U0102,4813570909003157,76755.66,INR,DECLINED,DEBIT,CARD,DEV_4563,173.197.131.3,51.7091,1.0206,US,MER761831,5411,Grocery Stores,LOW,MIN_KYC,486
T0002787,2025-10-10T11:12:00Z,U0070,4800747660979111,51275.41,INR,APPROVED,CREDIT,CARD,DEV_5519,219.181.86.158,67.3536,-139.1417,CA,MER851715,5732,Electronics Stores,HIGH,FULL_KYC,474
T0002788,2025-08-28T11:37:00Z,U0247,4362311191111454,14041.46,INR,APPROVED,DEBIT,UPI,DEV_4777,96.186.192.249,16.6475,-138.088,CA,MER914341,4111,Local Transportation,HIGH,FULL_KYC,1165
T0002789,2025-09-09T22:26:00Z,U0049,4710601456556772,8199.68,INR,APPROVED,DEBIT,CARD,DEV_9547,89.32.180.113,-49.5479,-95.2562,IN,MER652615,5411,Grocery Stores,MEDIUM,FULL_KYC,1003
T0002790,2025-08-08T20:27:00Z,U0151,4567894947178383,53383.4,INR,APPROVED,CREDIT,CARD,DEV_6477,2.242.213.55,-15.3114,136.5105,IN,MER419242,5732,Electronics Stores,HIGH,MIN_KYC,173
T0002791,2025-09-17T18:38:00Z,U0010,4278514489274935,29170.41,INR,DECLINED,DEBIT,UPI,DEV_6125,224.82.190.216,7.2283,-105.6964,US,MER251314,5812,Restaurants,MEDIUM,FULL_KYC,1040
T0002792,2025-08-14T18:26:00Z,U0296,4550876027512709,60199.16,INR,APPROVED,CREDIT,CARD,DEV_4410,74.62.94.54,-37.522,11.5728,AE,MER425321,5311,Department Stores,MEDIUM,MIN_KYC,569
T0002793,2025-10-16T03:16:00Z,U0287,4567177204408530,40507.33,INR,DECLINED,DEBIT,CARD,DEV_1955,62.159.236.66,32.5291,64.4617,IN,MER437415,4814,Telecom Services,MEDIUM,MIN_KYC,667
T0002794,2025-10-19T13:00:00Z,U0204,4531959982880559,61669.8,INR,DECLINED,DEBIT,NETBANKING,DEV_3007,22.255.55.72,-18.2021,-101.2315,AE,MER246829,5732,Electronics Stores,HIGH,MIN_KYC,361
T0002795,2025-09-20T01:01:00Z,U0229,4953724028826432,64165.32,INR,DECLINED,CREDIT,NETBANKING,DEV_5627,179.247.52.249,65.2891,118.0392,US,MER473747,6011,ATM,LOW,FULL_KYC,61
T0002796,2025-10-13T12:18:00Z,U0232,4114728198798080,57198.28,INR,APPROVED,DEBIT,NETBANKING,DEV_4631,78.85.28.134,10.0454,32.5248,SG,MER159145,5732,Electronics Stores,HIGH,MIN_KYC,275
T0002797,2025-09-19T22:36:00Z,U0132,4054372154558688,55594.99,INR,DECLINED,CREDIT,UPI,DEV_1175,126.108.217.34,-28.5413,-77.9255,IN,MER269860,5812,Restaurants,HIGH,MIN_KYC,1016
T0002798,2025-08-22T15:23:00Z,U0122,4143045340998187,51094.0,INR,APPROVED,CREDIT,NETBANKING,DEV_4497,35.192.66.120,-19.7904,129.9394,CA,MER990581,5311,Department Stores,HIGH,MIN_KYC,810
T0002799,2025-10-28T20:51:00Z,U0133,4880904742485393,3940.99,INR,DECLINED,CREDIT,UPI,DEV_8776,83.37.13.249,-46.948,29.6776,AE,MER335212,6011,ATM,MEDIUM,MIN_KYC,376
T0002800,2025-08-04T21:59:00Z,U0104,4934936398345321,18772.74,INR,APPROVED,DEBIT,CARD,DEV_5122,196.131.9.116,-76.9424,-93.9345,US,MER538772,4814,Telecom Services,LOW,MIN_KYC,426
T0002801,2025-10-10T23:54:00Z,U0111,4775484501346130,351.84,INR,DECLINED,DEBIT,UPI,DEV_9801,47.11.162.246,44.7118,-165.5164,UK,MER264652,5411,Grocery Stores,MEDIUM,FULL_KYC,813
T0002802,2025-10-11T01:28:00Z,U0227,4642019143990709,21176.85,INR,DECLINED,DEBIT,NETBANKING,DEV_8221,42.192.61.5,52.9457,98.0947,UK,MER541613,5311,Department Stores,MEDIUM,MIN_KYC,643
T0002803,2025-10-24T13:20:00Z,U0263,4283450333224445,24491.84,INR,DECLINED,CREDIT,UPI,DEV_7560,209.182.184.70,-38.014,-125.0694,CA,MER190591,5311,Department Stores,HIGH,FULL_KYC,352
T0002804,2025-10-02T02:00:00Z,U0130,4127271509832569,67686.89,INR,DECLINED,CREDIT,NETBANKING,DEV_3208,207.33.55.112,68.4951,-61.2339,AU,MER220737,6011,ATM,HIGH,FULL_KYC,684
T0002805,2025-10-29T14:33:00Z,U0295,4883296757831985,25988.11,INR,DECLINED,CREDIT,CARD,DEV_3287,59.96.15.63,-44.0627,66.4408,IN,MER673172,5311,Department Stores,LOW,FULL_KYC,606
T0002806,2025-09-17T08:54:00Z,U0279,4296630900580901,42036.05,INR,DECLINED,DEBIT,CARD,DEV_5818,210.178.132.191,13.0252,94.1762,AE,MER436603,5812,Restaurants,MEDIUM,MIN_KYC,562
T0002807,2025-09-04T05:04:00Z,U0057,4104486984522962,8055.87,INR,DECLINED,DEBIT,CARD,DEV_6683,167.255.158.254,63.1736,-85.4722,UK,MER927413,4814,Telecom Services,LOW,FULL_KYC,404
T0002808,2025-09-18T05:55:00Z,U0165,4937164404115368,70847.97,INR,APPROVED,CREDIT,NETBANKING,DEV_9777,155.172.171.236,34.9787,113.0071,SG,MER661586,5812,Restaurants,LOW,FULL_KYC,1064
T0002809,2025-09-08T07:23:00Z,U0114,4890331128120067,77381.86,INR,APPROVED,CREDIT,NETBANKING,DEV_3971,86.177.185.115,75.603,29.1685,CA,MER842390,5311,Department Stores,HIGH,FULL_KYC,558
T0002810,2025-10-10T10:00:00Z,U0056,4439575567605667,8935.36,INR,APPROVED,CREDIT,CARD,DEV_2026,157.179.243.136,5.762,14.5905,AU,MER607925,5812,Restaurants,HIGH,FULL_KYC,277
T0002811,2025-09-22T15:51:00Z,U0040,4817761805635727,56792.72,INR,APPROVED,DEBIT,CARD,DEV_8202,198.93.78.7,-49.0603,-62.1887,IN,MER798034,5411,Grocery Stores,MEDIUM,FULL_KYC,982
T0002812,2025-09-03T21:51:00Z,U0224,4413069164122107,17757.58,INR,APPROVED,CREDIT,UPI,DEV_9005,119.70.147.99,-75.2528,43.0432,AE,MER440118,4814,Telecom Services,MEDIUM,MIN_KYC,220
T0002813,2025-08-09T15:26:00Z,U0177,4387879679176159,17641.27,INR,DECLINED,CREDIT,NETBANKING,DEV_5799,111.93.50.47,-58.4003,162.5797,CA,MER342118,5732,Electronics Stores,LOW,FULL_KYC,871
T0002814,2025-08-29T07:07:00Z,U0124,4427512683434090,3888.5,INR,APPROVED,DEBIT,NETBANKING,DEV_3385,26.46.135.176,43.4319,-98.5373,IN,MER915230,4111,Local Transportation,LOW,FULL_KYC,205
T0002815,2025-08-29T13:09:00Z,U0270,4412804823380834,78415.15,INR,DECLINED,CREDIT,CARD,DEV_7380,143.136.251.74,-59.6473,120.178,IN,MER150469,5812,Restaurants,HIGH,MIN_KYC,284
T0002816,2025-10-13T01:04:00Z,U0069,4213100204424439,60391.07,INR,APPROVED,CREDIT,CARD,DEV_8529,206.40.203.206,79.0473,5.5176,SG,MER125984,5311,Department Stores,MEDIUM,MIN_KYC,33
T0002817,2025-08-26T23:29:00Z,U0173,4773688077872962,56027.64,INR,DECLINED,CREDIT,UPI,DEV_7908,174.59.244.69,7.2726,167.1629,UK,MER605824,5311,Department Stores,HIGH,MIN_KYC,1176
T0002818,2025-08-19T23:28:00Z,U0046,4694574238253352,5733.81,INR,DECLINED,DEBIT,NETBANKING,DEV_7510,104.131.49.183,70.2056,50.9981,CA,MER387719,5812,Restaurants,LOW,MIN_KYC,453
T0002819,2025-08-26T16:59:00Z,U0142,4548633173811141,23134.16,INR,DECLINED,DEBIT,CARD,DEV_9009,246.44.186.72,4.4864,81.85,SG,MER986334,6011,ATM,LOW,MIN_KYC,1060
T0002820,2025-09-07T23:04:00Z,U0003,4334699527732574,34063.39,INR,APPROVED,CREDIT,NETBANKING,DEV_4423,225.117.15.161,5.037,-167.3323,IN,MER445594,4814,Telecom Services,HIGH,FULL_KYC,367
T0002821,2025-08-26T18:25:00Z,U0067,4014518707483503,42274.97,INR,APPROVED,CREDIT,UPI,DEV_3334,45.3.177.97,-51.6715,85.3755,UK,MER913178,4814,Telecom Services,LOW,MIN_KYC,1138
T0002822,2025-08-19T08:00:00Z,U0060,4468779280830780,71557.37,INR,DECLINED,DEBIT,UPI,DEV_3090,84.109.118.189,77.7947,72.64,SG,MER189256,4111,Local Transportation,MEDIUM,MIN_KYC,408
T0002823,2025-09-26T01:05:00Z,U0167,4608511285748142,35579.6,INR,APPROVED,CREDIT,UPI,DEV_6838,159.108.239.82,-56.3473,-69.3029,AE,MER679093,4111,Local Transportation,LOW,MIN_KYC,1099
T0002824,2025-08-21T12:06:00Z,U0077,4795829855306371,54123.36,INR,DECLINED,CREDIT,NETBANKING,DEV_2413,242.208.130.196,37.5218,-143.7075,IN,MER273698,5732,Electronics Stores,HIGH,MIN_KYC,842
T0002825,2025-09-02T06:38:00Z,U0155,4110351853564264,62367.03,INR,APPROVED,CREDIT,CARD,DEV_9900,236.220.205.67,-19.0115,8.5019,SG,MER421466,4111,Local Transportation,LOW,FULL_KYC,75
T0002826,2025-10-08T16:05:00Z,U0199,4344407739260215,20360.39,INR,DECLINED,DEBIT,NETBANKING,DEV_3366,126.125.139.47,35.3718,-12.4234,US,MER140164,4814,Telecom Services,HIGH,MIN_KYC,608
T0002827,2025-08-04T12:20:00Z,U0183,4270588523859135,1234.95,INR,DECLINED,CREDIT,CARD,DEV_8628,179.105.248.38,51.6904,43.4011,US,MER771253,4814,Telecom Services,MEDIUM,MIN_KYC,777
T0002828,2025-08-06T01:50:00Z,U0096,4160089838467331,60034.99,INR,APPROVED,DEBIT,NETBANKING,DEV_7206,204.21.106.153,-76.0137,-111.4575,CA,MER110116,5311,Department Stores,HIGH,FULL_KYC,992
T0002829,2025-10-08T01:04:00Z,U0161,4316098436407202,73326.47,INR,APPROVED,DEBIT,UPI,DEV_5731,154.116.123.48,33.8149,20.5195,US,MER241788,4814,Telecom Services,HIGH,FULL_KYC,1096
T0002830,2025-09-02T05:39:00Z,U0281,4480876280739979,46225.38,INR,DECLINED,CREDIT,CARD,DEV_7283,246.59.223.62,-41.5214,144.6855,SG,MER712667,6011,ATM,MEDIUM,MIN_KYC,1081
T0002831,2025-09-05T11:03:00Z,U0110,4569639727428292,52371.91,INR,APPROVED,CREDIT,CARD,DEV_7509,43.76.191.187,-50.6832,32.4198,SG,MER535770,5411,Grocery Stores,MEDIUM,FULL_KYC,267
T0002832,2025-08-12T10:08:00Z,U0095,4126891639060874,31872.62,INR,APPROVED,CREDIT,CARD,DEV_7795,252.33.191.177,20.3195,99.7331,UK,MER875906,4111,Local Transportation,LOW,FULL_KYC,144
T0002833,2025-10-16T15:04:00Z,U0150,4270549188479758,34972.29,INR,DECLINED,CREDIT,NETBANKING,DEV_5561,152.195.8.209,44.4005,109.6489,AE,MER796666,5732,Electronics Stores,HIGH,FULL_KYC,272
T0002834,2025-09-04T07:25:00Z,U0061,4898945833504065,48294.38,INR,DECLINED,CREDIT,UPI,DEV_1477,190.153.102.139,-59.3642,90.5314,AE,MER889563,6011,ATM,LOW,FULL_KYC,210
T0002835,2025-08-14T21:45:00Z,U0266,4768545563294662,76696.89,INR,DECLINED,DEBIT,NETBANKING,DEV_3063,59.2.121.46,-64.6986,109.1904,US,MER207090,5311,Department Stores,MEDIUM,MIN_KYC,783
T0002836,2025-10-18T07:29:00Z,U0091,4895154495705144,21098.85,INR,DECLINED,DEBIT,UPI,DEV_9623,98.254.252.235,54.2769,-126.5008,SG,MER895093,4111,Local Transportation,HIGH,FULL_KYC,775
T0002837,2025-09-19T05:46:00Z,U0079,4874211702070603,4999.7,INR,APPROVED,CREDIT,NETBANKING,DEV_7905,163.202.64.166,6.8997,-123.4243,SG,MER349027,5732,Electronics Stores,MEDIUM,MIN_KYC,1070
T0002838,2025-10-01T07:32:00Z,U0255,4673302160689377,81648.21,INR,APPROVED,CREDIT,UPI,DEV_4983,39.221.215.64,11.1682,89.2701,IN,MER290664,4814,Telecom Services,LOW,MIN_KYC,594
T0002839,2025-09-21T12:04:00Z,U0248,4554620571892360,55205.87,INR,DECLINED,DEBIT,UPI,DEV_3625,230.26.148.84,65.937,-151.0746,IN,MER568325,5311,Department Stores,LOW,MIN_KYC,650
T0002840,2025-09-26T22:09:00Z,U0212,4719160199478979,24118.98,INR,APPROVED,DEBIT,UPI,DEV_6605,82.158.192.219,46.9901,41.9961,AU,MER450090,6011,ATM,MEDIUM,MIN_KYC,119
T0002841,2025-10-03T06:12:00Z,U0135,4521031134472859,82187.6,INR,DECLINED,DEBIT,UPI,DEV_3241,10.132.125.129,62.6203,-143.8267,IN,MER612045,5812,Restaurants,LOW,MIN_KYC,863
T0002842,2025-08-25T01:35:00Z,U0165,4614664687443875,33096.48,INR,APPROVED,CREDIT,UPI,DEV_7174,32.150.154.220,73.3576,-77.6581,US,MER880096,5411,Grocery Stores,MEDIUM,FULL_KYC,296
T0002843,2025-09-15T19:59:00Z,U0274,4173653201252590,22515.48,INR,APPROVED,CREDIT,NETBANKING,DEV_3606,236.4.179.213,-25.8327,159.1699,US,MER474890,5411,Grocery Stores,MEDIUM,MIN_KYC,165
T0002844,2025-09-20T04:54:00Z,U0031,4187680358227752,71610.62,INR,DECLINED,CREDIT,CARD,DEV_5508,85.192.143.79,36.4724,141.3346,AU,MER671077,5411,Grocery Stores,MEDIUM,MIN_KYC,1192
T0002845,2025-08-30T01:58:00Z,U0269,4425282776407630,51572.98,INR,DECLINED,CREDIT,UPI,DEV_5423,246.224.157.61,29.6582,48.7054,AU,MER758175,4111,Local Transportation,MEDIUM,FULL_KYC,739
T0002846,2025-10-05T16:10:00Z,U0072,4365056366992232,5952.78,INR,DECLINED,CREDIT,UPI,DEV_1151,234.30.31.137,75.0215,45.5029,US,MER558777,5812,Restaurants,MEDIUM,MIN_KYC,230
T0002847,2025-08-03T20:01:00Z,U0236,4606411848378409,11112.33,INR,DECLINED,CREDIT,CARD,DEV_6386,107.21.170.1,16.6761,-28.5896,US,MER881249,5812,Restaurants,MEDIUM,MIN_KYC,666
T0002848,2025-08-10T21:58:00Z,U0274,4811709744855806,24138.99,INR,DECLINED,CREDIT,CARD,DEV_8446,201.102.82.153,70.1314,-59.9991,IN,MER821062,5732,Electronics Stores,MEDIUM,FULL_KYC,1063
T0002849,2025-08-15T15:37:00Z,U0171,4034617585305679,84835.38,INR,APPROVED,CREDIT,NETBANKING,DEV_8078,7.73.247.149,-21.0614,-140.7933,IN,MER579987,5411,Grocery Stores,MEDIUM,FULL_KYC,687
T0002850,2025-09-24T12:46:00Z,U0036,4487868203756350,83243.54,INR,DECLINED,DEBIT,NETBANKING,DEV_5502,229.239.178.21,-35.7143,-85.9913,AE,MER596845,4111,Local Transportation,HIGH,MIN_KYC,1089
T0002851,2025-10-16T13:04:00Z,U0250,4912921591781591,67238.99,INR,DECLINED,CREDIT,NETBANKING,DEV_8424,29.135.145.123,-77.9683,43.8942,UK,MER254748,5311,Department Stores,MEDIUM,MIN_KYC,347
T0002852,2025-10-25T09:29:00Z,U0086,4480295521376116,12968.41,INR,DECLINED,CREDIT,CARD,DEV_1955,147.45.20.115,-65.9592,18.2994,UK,MER155995,5311,Department Stores,LOW,FULL_KYC,230
T0002853,2025-08-19T04:41:00Z,U0169,4857991251549838,51277.72,INR,DECLINED,DEBIT,CARD,DEV_6331,43.202.15.208,26.1265,-43.8393,AE,MER829651,5311,Department Stores,LOW,FULL_KYC,875
T0002854,2025-10-10T10:09:00Z,U0112,4954858694183830,45406.94,INR,DECLINED,DEBIT,UPI,DEV_2237,213.1.107.157,36.7067,-134.4633,AU,MER621210,6011,ATM,MEDIUM,FULL_KYC,669
T0002855,2025-09-20T04:25:00Z,U0064,4655672596634256,38324.65,INR,DECLINED,CREDIT,CARD,DEV_5523,130.240.106.13,13.4755,-35.2068,US,MER288749,5812,Restaurants,HIGH,FULL_KYC,662
T0002856,2025-08-03T00:08:00Z,U0015,4339570376718565,68752.34,INR,DECLINED,DEBIT,NETBANKING,DEV_3698,88.101.174.45,42.1377,-113.9346,AU,MER135911,5812,Restaurants,LOW,MIN_KYC,342
T0002857,2025-09-06T19:00:00Z,U0095,4840588379790162,10860.87,INR,APPROVED,DEBIT,CARD,DEV_3800,9.85.86.25,-56.096,107.3161,IN,MER626409,5411,Grocery Stores,MEDIUM,FULL_KYC,786
T0002858,2025-08-01T09:05:00Z,U0052,4883645280628903,82531.0,INR,APPROVED,CREDIT,NETBANKING,DEV_2687,150.231.122.7,-56.0891,-108.339,AU,MER290123,5311,Department Stores,MEDIUM,FULL_KYC,788
T0002859,2025-08-24T12:32:00Z,U0041,4741051094674822,29773.75,INR,DECLINED,DEBIT,CARD,DEV_2871,105.222.202.225,-60.7178,-136.9229,AU,MER468440,5311,Department Stores,LOW,MIN_KYC,334
T0002860,2025-09-13T12:43:00Z,U0185,4268303057069994,19486.69,INR,APPROVED,DEBIT,NETBANKING,DEV_2388,176.25.233.204,66.5031,77.8315,IN,MER640632,6011,ATM,HIGH,FULL_KYC,975
T0002861,2025-09-25T11:44:00Z,U0153,4299852777055385,6123.89,INR,APPROVED,CREDIT,NETBANKING,DEV_9753,210.252.164.28,74.7193,146.6103,UK,MER381600,5411,Grocery Stores,HIGH,FULL_KYC,600
T0002862,2025-09-23T08:57:00Z,U0295,4563148334423388,295.68,INR,DECLINED,CREDIT,UPI,DEV_6318,94.117.215.101,-69.8219,62.1302,US,MER710637,4111,Local Transportation,MEDIUM,MIN_KYC,147
T0002863,2025-09-26T09:39:00Z,U0005,4973956610659300,66672.67,INR,APPROVED,DEBIT,UPI,DEV_5800,190.76.89.147,9.2208,-144.4474,CA,MER556707,5812,Restaurants,LOW,MIN_KYC,175
T0002864,2025-08-07T18:58:00Z,U0018,4275204171486817,62999.21,INR,DECLINED,DEBIT,CARD,DEV_1272,54.192.107.154,45.4923,-82.127,AU,MER463738,5732,Electronics Stores,MEDIUM,MIN_KYC,191
T0002865,2025-10-04T05:59:00Z,U0196,4228607015008679,72112.13,INR,APPROVED,DEBIT,UPI,DEV_8719,56.232.135.253,-4.0763,-42.8023,UK,MER413263,4111,Local Transportation,LOW,FULL_KYC,770
T0002866,2025-09-19T22:10:00Z,U0029,4002437024613557,72038.64,INR,DECLINED,CREDIT,UPI,DEV_9869,253.253.252.191,6.3417,-167.5921,AU,MER386805,6011,ATM,HIGH,MIN_KYC,1103
T0002867,2025-08-15T12:15:00Z,U0003,4410794905067582,60496.64,INR,DECLINED,CREDIT,CARD,DEV_7754,65.93.55.131,-30.3088,119.1942,US,MER220007,5812,Restaurants,HIGH,FULL_KYC,540
T0002868,2025-09-12T05:03:00Z,U0151,4491184188710439,19444.0,INR,APPROVED,DEBIT,CARD,DEV_2557,70.103.157.85,-22.5054,56.1881,IN,MER147951,4111,Local Transportation,MEDIUM,FULL_KYC,516
T0002869,2025-09-02T14:42:00Z,U0249,4834587256620421,31103.76,INR,DECLINED,DEBIT,NETBANKING,DEV_6918,76.56.37.134,54.6447,5.9803,CA,MER961919,6011,ATM,MEDIUM,MIN_KYC,537
T0002870,2025-10-24T02:51:00Z,U0225,4981680155075497,15500.87,INR,DECLINED,DEBIT,UPI,DEV_9968,28.142.16.81,-9.0977,57.8836,US,MER364150,6011,ATM,MEDIUM,MIN_KYC,840
T0002871,2025-08-23T16:34:00Z,U0120,4957541369466683,89166.08,INR,APPROVED,CREDIT,CARD,DEV_6022,224.145.157.33,9.0569,96.3224,AU,MER359759,6011,ATM,MEDIUM,FULL_KYC,861
T0002872,2025-09-13T19:14:00Z,U0114,4147932250106002,74495.22,INR,APPROVED,DEBIT,CARD,DEV_5486,5.190.161.70,20.8515,-122.4381,US,MER707801,4111,Local Transportation,LOW,MIN_KYC,1032
T0002873,2025-08-18T15:44:00Z,U0135,4600560707865188,9613.03,INR,DECLINED,DEBIT,UPI,DEV_6045,236.227.66.168,41.0282,-101.546,UK,MER436889,5812,Restaurants,MEDIUM,FULL_KYC,419
T0002874,2025-08-01T07:33:00Z,U0071,4761220835977267,7643.36,INR,DECLINED,DEBIT,CARD,DEV_8723,213.225.119.169,-29.523,15.9353,IN,MER975524,4111,Local Transportation,MEDIUM,FULL_KYC,673
T0002875,2025-09-16T01:53:00Z,U0061,4700398602645473,9802.69,INR,DECLINED,DEBIT,CARD,DEV_4090,67.119.177.229,-21.8637,-16.392,IN,MER522219,6011,ATM,MEDIUM,MIN_KYC,520
T0002876,2025-08-28T01:17:00Z,U0141,4825638992271775,37165.03,INR,DECLINED,CREDIT,UPI,DEV_8446,181.137.125.9,-41.0578,82.9204,US,MER314423,6011,ATM,LOW,MIN_KYC,1002
T0002877,2025-09-22T09:00:00Z,U0039,4759578542903212,71227.91,INR,DECLINED,DEBIT,CARD,DEV_4771,81.131.210.115,-37.1404,-74.377,IN,MER384744,5311,Department Stores,LOW,MIN_KYC,820
T0002878,2025-08-10T04:54:00Z,U0171,4532228356990465,50991.4,INR,APPROVED,DEBIT,NETBANKING,DEV_2923,63.190.17.60,-56.3397,-153.3341,UK,MER700642,5732,Electronics Stores,LOW,FULL_KYC,951
T0002879,2025-09-20T19:50:00Z,U0061,4215084454809989,19765.66,INR,DECLINED,CREDIT,CARD,DEV_8595,244.221.190.164,-43.4505,-69.1353,UK,MER752562,4111,Local Transportation,LOW,FULL_KYC,315
T0002880,2025-08-20T01:46:00Z,U0144,4793235155837583,8616.32,INR,APPROVED,DEBIT,CARD,DEV_6913,88.101.162.244,4.3527,-161.4713,US,MER915426,4111,Local Transportation,LOW,FULL_KYC,193
T0002881,2025-08-09T11:02:00Z,U0165,4805148080402449,8161.96,INR,DECLINED,DEBIT,CARD,DEV_5205,110.117.237.246,54.3791,-169.9709,CA,MER345612,5311,Department Stores,MEDIUM,FULL_KYC,975
T0002882,2025-09-20T13:59:00Z,U0018,4601755231445563,50877.84,INR,DECLINED,DEBIT,UPI,DEV_3555,199.104.135.159,-59.7463,154.2496,SG,MER346526,4814,Telecom Services,MEDIUM,MIN_KYC,46
T0002883,2025-10-24T15:37:00Z,U0191,4969806758237131,30395.11,INR,DECLINED,CREDIT,UPI,DEV_2468,137.145.220.56,7.5607,-145.6778,SG,MER721540,4111,Local Transportation,LOW,MIN_KYC,840
T0002884,2025-08-12T11:05:00Z,U0020,4118739811119917,68699.07,INR,APPROVED,DEBIT,NETBANKING,DEV_1224,6.247.179.41,32.3903,7.1362,SG,MER186223,4111,Local Transportation,LOW,MIN_KYC,1098
T0002885,2025-08-24T06:38:00Z,U0034,4665255053653570,55021.34,INR,DECLINED,CREDIT,NETBANKING,DEV_4551,71.128.115.254,0.0062,113.3533,AE,MER473647,5732,Electronics Stores,MEDIUM,FULL_KYC,1135
T0002886,2025-10-24T16:34:00Z,U0228,4181344505176091,81961.09,INR,APPROVED,DEBIT,CARD,DEV_9528,170.218.132.41,77.9004,108.4548,UK,MER764069,5411,Grocery Stores,LOW,FULL_KYC,258
T0002887,2025-08-10T12:13:00Z,U0114,4126608630660663,55190.9,INR,APPROVED,CREDIT,UPI,DEV_4618,34.26.73.75,31.8255,59.4671,IN,MER167372,5311,Department Stores,MEDIUM,MIN_KYC,899
T0002888,2025-10-13T11:07:00Z,U0132,4498970469610331,47749.04,INR,APPROVED,CREDIT,UPI,DEV_6289,40.3.79.213,-66.5925,-2.4365,AU,MER584142,6011,ATM,LOW,FULL_KYC,865
T0002889,2025-09-27T16:50:00Z,U0033,4848125963631058,71918.64,INR,DECLINED,DEBIT,UPI,DEV_3982,206.113.185.216,-64.5436,-154.1352,US,MER299273,4814,Telecom Services,LOW,MIN_KYC,605
T0002890,2025-08-23T08:32:00Z,U0264,4011497208201443,20122.25,INR,DECLINED,DEBIT,CARD,DEV_7424,56.151.47.130,57.5253,53.3611,SG,MER934745,5732,Electronics Stores,HIGH,FULL_KYC,131
T0002891,2025-09-13T14:49:00Z,U0012,4478183135575382,35695.01,INR,DECLINED,DEBIT,CARD,DEV_2203,82.162.140.82,-38.1772,-5.797,UK,MER343257,4111,Local Transportation,HIGH,MIN_KYC,442
T0002892,2025-08-06T13:15:00Z,U0124,4069418375003147,14015.57,INR,APPROVED,DEBIT,CARD,DEV_1740,151.155.253.5,-34.1937,71.537,AE,MER408984,6011,ATM,MEDIUM,FULL_KYC,1177
T0002893,2025-09-01T13:17:00Z,U0145,4456731365782040,69185.93,INR,APPROVED,CREDIT,CARD,DEV_5557,199.147.10.213,28.4779,123.1032,CA,MER904157,6011,ATM,LOW,FULL_KYC,707
T0002894,2025-10-14T05:39:00Z,U0250,4809584559928831,48696.34,INR,APPROVED,DEBIT,CARD,DEV_4196,159.141.148.129,-30.3465,-125.4514,CA,MER887257,5732,Electronics Stores,LOW,FULL_KYC,512
T0002895,2025-10-17T12:04:00Z,U0099,4811020652769385,76603.05,INR,APPROVED,CREDIT,NETBANKING,DEV_2318,110.146.70.222,-28.291,-140.9465,SG,MER832237,5411,Grocery Stores,LOW,MIN_KYC,175
T0002896,2025-08-24T20:54:00Z,U0252,4793172575011497,81274.77,INR,APPROVED,DEBIT,NETBANKING,DEV_2285,170.230.20.225,63.5611,-97.3062,IN,MER707182,6011,ATM,LOW,FULL_KYC,1188
T0002897,2025-10-25T04:48:00Z,U0011,4669702874352786,21870.4,INR,APPROVED,DEBIT,CARD,DEV_4759,205.230.253.50,31.687,-8.4476,US,MER991912,4111,Local Transportation,LOW,MIN_KYC,222
T0002898,2025-09-13T16:29:00Z,U0241,4966724512273757,56964.54,INR,APPROVED,CREDIT,NETBANKING,DEV_3255,242.10.169.127,25.7186,-65.1333,UK,MER848126,5732,Electronics Stores,HIGH,MIN_KYC,176
T0002899,2025-09-29T22:34:00Z,U0025,4445905743015841,80888.23,INR,APPROVED,CREDIT,CARD,DEV_6962,193.201.134.113,46.3185,106.6836,AU,MER257760,6011,ATM,LOW,FULL_KYC,74
T0002900,2025-10-23T11:31:00Z,U0032,4303125607334761,11909.52,INR,APPROVED,DEBIT,NETBANKING,DEV_7315,59.129.183.36,1.4729,36.7126,UK,MER600463,5732,Electronics Stores,HIGH,MIN_KYC,407
T0002901,2025-08-01T15:05:00Z,U0151,4282222869911638,11990.54,INR,DECLINED,CREDIT,UPI,DEV_7590,40.229.135.54,-77.882,160.3051,US,MER320241,6011,ATM,HIGH,MIN_KYC,883
T0002902,2025-10-28T10:35:00Z,U0294,4751198907983286,43687.54,INR,DECLINED,DEBIT,NETBANKING,DEV_1289,35.198.204.205,-8.15,64.3632,US,MER221111,4111,Local Transportation,HIGH,FULL_KYC,753
